,company,category,date,review,note
8797,"
                        GlobeSailor
                    ",travel_vacation,too far,"
                excellent service et precieux conseils. Les conseillers gerent tres efficacement les demandes . nous avons reservés avec eux 4 fois, sans etre decus.
            ",5
8798,"
                        Combigo
                    ",travel_vacation,"
Date de l'expérience:
                6 mars 2021
            ","
                Nous avons malheureusement rencontré un problème avec la compagnie aérienne et n'avons pas pu prendre notre vol prévu de base, étant passer par Combigo, j'ai contacté le service client par mail qui a été super réactif et m'a rappelé dans les 10 minutes suivantes. Ils se sont chargés de tout et nous ont trouvé une solution super rapidement. 10/10 pour le service client et la réactivité  :)
            ",5
8799,"
                        Combigo
                    ",travel_vacation,too far,"
                Le support est très réactif et fait tout pour nous aider en cas de problème, par exemple là du au Covid j'ai dû annuler mes billets d'avions, la compagnie refusait mais ils ont continué d'insister et cela a fini par payer, ils ont fait tout leur possible et j'ai eu mon remboursement total, vous pouvez vous fiez à eux en fermant les yeux ! (Enfin non fermez pas les yeux sinon vous n'allez pas pouvoir leurs écrire !)
            ",5
8800,"
                        Combigo
                    ",travel_vacation,too far,"
                Très facile d'utilisation, j'ai pu acheter mon train + avion en 1 seule fois. Le service client est top, très réactif et à l'écoute. Merci Combigo !
            ",5
8801,"
                        Combigo
                    ",travel_vacation,too far,"
                Malgré l'annulation de notre vol à cause du COVID, l'équipe de Combigo a été très professionnelle et a obtenu le remboursement de notre vol à la suite de nombreux échanges avec la compagnie aérienne. Réactif tout au long de notre parcours client, nous sommes très satisfait du service de Combigo, en plus des tarifs proposés.
            ",5
8802,"
                        Combigo
                    ",travel_vacation,too far,"
                Aucun résultat ne manque quand je compare avec d'autres moteurs de recherche, mais c'est beaucoup mieux présenté et plus facile de choisir la meilleure formule (les filtres de recherche sont aussi très pratiques).Ça économise beaucoup de temps (et d'argent).
            ",5
8803,"
                        Combigo
                    ",travel_vacation,too far,"
                Ce site est une super découverte ! enfin un endroit pour chercher des combinaisons sans ouvrir 50 pages différentes !
            ",5
8804,"
                        Combigo
                    ",travel_vacation,too far,"
                Excellent service ! Faire des combos de différents moyens de transport n'a jamais été aussi facile ! Idéal pour voyager pas cher et réduire son empreinte carbone.
            ",5
8805,"
                        Combigo
                    ",travel_vacation,too far,"
                Simple et efficace ! Équipe réactive et sympathique !
            ",5
8806,"
                        Combigo
                    ",travel_vacation,too far,"
                Propositions de trajets au top! Leurs combinaisons de moyens de transport permet de trouver un trajet à un prix très abordable.
            ",5
8807,"
                        Combigo
                    ",travel_vacation,too far,"
                Très bonne expérience avec Combigo, je recommande chaudement !
            ",5
8808,"
                        Combigo
                    ",travel_vacation,too far,"
                Un excellent site pour voyager plus écologiquement, super interface!
            ",5
8809,"
                        Combigo
                    ",travel_vacation,too far,"
                Enfin une start up française dans le voyage! Des petits prix, une belle interface et un SAV très réactif, très utile pour se faire rembourser son vol pendant le COVID!
            ",5
8810,"
                        Combigo
                    ",travel_vacation,too far,,5
8811,"
                        Combigo
                    ",travel_vacation,too far,"
                Optimal à 100%, j'obtiens toujours les trajets les moins cher grâce à la combinaison des différents moyens de transport ! Je n'ai maintenant que recours à eux, réactivité et amélioration constante ! Enfin une évolution intéressante en matière de voyage !
            ",5
8812,"
                        Combigo
                    ",travel_vacation,too far,"
                Un site simple et efficace, je n'ai pas trouvé mieux pour faire du covoiturage et du train.
            ",5
8813,"
                        Combigo
                    ",travel_vacation,too far,"
                Vraiment très pratique ! Vous m'avez sauvé la vie !
            ",5
8814,"
                        Combigo
                    ",travel_vacation,too far,"
                Grâce à Combigo j'ai pu réserver un vol peu cher, rapide, et qui n'était même pas proposé par les autres comparateurs ! Ma copine qui habite dans un coin plutôt isolé à même pu réserver son covoiturage pour venir à l'aéroport directement en même temps ! Pratique et efficace !
            ",5
8815,"
                        Combigo
                    ",travel_vacation,too far,"
                Plus besoin d'aller chercher sur plein de sites différents, c'est Combigo qui propose tout en une seule recherche. C'est top !
            ",5
8816,"
                        Combigo
                    ",travel_vacation,too far,"
                Hyper pratique, simple d'utilisation. Tous les modes de transports sont référencés, donc c'est génial quand on souhaite gagner du temps ou être plus écolo dans ses déplacements.
            ",5
8817,"
                        Combigo
                    ",travel_vacation,too far,"
                Super site! Nous avons pu trouver une solution à bas prix pour notre weekend de dernière minute à Angers. Merci Combigo
            ",5
8818,"
                        Mylittletrip
                    ",travel_vacation,"
Date de l'expérience:
                19 février 2021
            ","
                Franchement le concept de MyLittleTrip est super ! Moi qui n’a jamais le temps d’organiser des voyages je suis ravie de mon abonnement en SOLO. Pendant le COVID toute l’équipe est toujours présente pour répondre à tous nos questions, nos doutes etc. Bravo à vous. Hâte de voyager en Avril.
            ",5
8819,"
                        Mylittletrip
                    ",travel_vacation,"
Date de l'expérience:
                17 février 2021
            ","
                Un concept et une équipe au top !J’ai découvert le concept MyLittleTrip, il y a maintenant quelques mois et je me suis abonnée sans hésiter : des voyages surprises personnalisés sous forme d’abonnement pour un rapport qualité/prix imbattable !Mon 1er voyage a été décalé à cause de la COVID-19 et même malgré la crise sanitaire, je suis heureuse de faire partie de l’aventure MyLittleTrip et je ne suis clairement pas déçue ! Toute l’équipe est hyper disponible, réactive et à l’écoute. En plus de ça, MyLittleTrip organise souvent des challenges/jeux concours pour nous faire sortir de notre quotidien et nous faire rêver pendant cette période !Je recommande les yeux fermés !
            ",5
8820,"
                        Mylittletrip
                    ",travel_vacation,"
Date de l'expérience:
                13 février 2021
            ","
                Offrir une carte cadeau pour un voyage surprise ...belle idée, non ? Super fiabilité de MylittleTrip qui livre le jour souhaité et avec une touche personnelle inattendue et très sympa ! Ce cadeau a été super apprécié ! Merci
            ",5
8821,"
                        Mylittletrip
                    ",travel_vacation,"
Date de l'expérience:
                16 février 2021
            ","
                Service client au top ! MyLittleTrip reste très présent et réactif en cette période de covid. Malgré le décalage de ma date de voyage, MyLittleTrip a su me surprendre pour me faire attendre grâce à de nombreuses surprises ...au top !
            ",5
8822,"
                        Mylittletrip
                    ",travel_vacation,"
Date de l'expérience:
                14 février 2021
            ",,5
8823,"
                        Mylittletrip
                    ",travel_vacation,too far,"
                J’ai aimé le concept de « voyager jusqu’au salon » et le ticket d’embarquement ! Tout est prévu jusqu’au moindre détails, et les résultats sont rapides. Les challenges sont conçus pour laisser parler l’imagination 🥰Merci !!!
            ",5
8824,"
                        Mylittletrip
                    ",travel_vacation,too far,"
                C'était sympa de trouver une réponse en famille aux défis lancés !..
            ",5
8825,"
                        Mylittletrip
                    ",travel_vacation,too far,"
                Merci pour vos idées originales !
            ",5
8826,"
                        Mylittletrip
                    ",travel_vacation,too far,"
                Idéal pour se changer les idées et casser avec la routine « full ecran » du confinement ! On a tous rigolé 😋
            ",5
8827,"
                        Mylittletrip
                    ",travel_vacation,too far,"
                c’était cool mais pas assez de temps pour finir l’ensemble des challenges
            ",4
8828,"
                        Mylittletrip
                    ",travel_vacation,too far,"
                ... j’espère gagner 😉
            ",5
8829,"
                        Mylittletrip
                    ",travel_vacation,too far,"
                Une fiesta les challenges MyLittleTrip!!🎉De la magie! De quoi nous faire rêver et nous transporter dans des paysages lointains tout en gardant les pieds at home! 💭Fous rires assurés en famille, à se creuser les méninges, à inspecter tout les recoins de la maison à la recherche des objets qui représenteront au mieux notre vision du voyage, mais surtout à mettre en place le show pour la photo sans dégringolade!! 🤡On s'y croirait presque! .. Qui sait, on y sera peut être plus tôt qu'on ne le pense! 😍
            ",5
8830,"
                        Mylittletrip
                    ",travel_vacation,too far,"
                👍 Challenge super drôle qui laisse place à la créativité !!
            ",5
8831,"
                        Mylittletrip
                    ",travel_vacation,too far,"
                Bonjour, J'ai découvert mylittletrip et votre challenge sur recommandation d'une amie. J'adore les challenges alors jai adhéré de suite. Le concept était top et les défis top et très imaginatif. Toute la famille a participé et s'est bcp amusée. Merci
            ",5
8832,"
                        Mylittletrip
                    ",travel_vacation,too far,"
                Top ces 3 challenges, surtout avec ce beau temps qui nous a permis de faire de rigolotes créations en extérieur ! On a bien rigolé, la gondole a été plus compliqué, on l’a pas testé sur l’eau (et heureusement hahaha...) #GoldenTeam
            ",5
8833,"
                        Mylittletrip
                    ",travel_vacation,too far,"
                Bon moment de rigolade et de complicité avec mes enfants en faisant ces défis. Il a fallu se creuser un peu la tête comme même pour réussir à trouver la Bonne idée. Avec peu d'espace et de matériel. En tout cas on s'est bien amuser.😁A refaire avec plaisir.On attends les résultats on croise les doigts 🤞
            ",5
8834,"
                        Mylittletrip
                    ",travel_vacation,too far,"
                Nous n’avons pas effectué de voyage encore avec MyLittleTrip mais l’équipe est là pour nous pour répondre à toutes nos questions ! Notre voyage à été annulé pour cause du confinement mais MyLittleTrip est là pour nous remonter le moral et gérer la situation. Je vous recommande a 100% cette agence de voyage et sa méthode bien particulière pour nous annoncer la destination avec la carte postale surprise un mois avant ! Un bonheur d’attendre vite le facteur tous les jours ! ❤️😍
            ",5
8835,"
                        Mylittletrip
                    ",travel_vacation,too far,"
                Génial! Magnifique week-end! Mylittletrip nous accompagne du début jusqu'à la fin.. et même après! Super concept, les promesses sont tenus!!!!
            ",5
8836,"
                        Mylittletrip
                    ",travel_vacation,too far,"
                Ça été une expérience unique à Porto. Tout a été tellement bien organisé pour que je puisse apprécier mon week-end. L'emplacement de l'hôtel choisi est juste top à proximité de toutes les attractions de la ville ce qui a facilité ma visite. En plus, j'ai reçu un magnifique cadeau pour découvrir Porto.Concernant le service client, j'ai vraiment apprécié sa promptitude lors de mes demandes via les réseaux. Aucune de mes demandes n'est resté sans réponse.
            ",5
8837,"
                        Mylittletrip
                    ",travel_vacation,too far,"
                Superbe expérience !! Tout était parfaitement préparé ce qui nous a permis de passer un séjour des plus agréables. Hôtel top tout comme l’activité! A refaire
            ",5
8838,"
                        Yelloh Village
                    ",travel_vacation,"
Date de l'expérience:
                15 mars 2021
            ","
                a ce jour nous sommes ravie de pouvoir venir dans votre établissement (pour la première fois) et nous espérons que cela sera aussi merveilleux que sur les photos du site.cordialement.
            ",4
8839,"
                        Yelloh Village
                    ",travel_vacation,"
Date de l'expérience:
                15 mars 2021
            ","
                Site YELLOH village clairRéservation sans difficulté Paiement sécurisé Rien a dire
            ",5
8840,"
                        Yelloh Village
                    ",travel_vacation,"
Date de l'expérience:
                11 mars 2021
            ","
                Impossible d’avoir un tarif clair et transparent selon un calendrier de dates, ni en ligne ni en parlant avec un conseiller.
            ",2
8841,"
                        Yelloh Village
                    ",travel_vacation,"
Date de l'expérience:
                12 mars 2021
            ","
                Ras pour le moment.C est juste pour une réservation, je vous donnerai mon avis définitif, après le séjour.MerciS.Goldman
            ",5
8842,"
                        Yelloh Village
                    ",travel_vacation,"
Date de l'expérience:
                15 mars 2021
            ",,5
8843,"
                        Yelloh Village
                    ",travel_vacation,"
Date de l'expérience:
                15 mars 2021
            ","
                Camping de qualité avec beaucoup de services
            ",5
8844,"
                        Yelloh Village
                    ",travel_vacation,"
Date de l'expérience:
                15 mars 2021
            ",,5
8845,"
                        Yelloh Village
                    ",travel_vacation,"
Date de l'expérience:
                24 août 2020
            ","
                Nous allons à la Bastiane depuis de nombreuses années et nous y retournons tous les ans avc grand plaisir Yellow a apporté des améliorations dans le confort et les nouveaux mobil homeMais tout a toujours été parfait propreté Entretien des espaces , le restaurant , les animations et surtout toute l’équipe Bravo à tous et à bientôt
            ",5
8846,"
                        Yelloh Village
                    ",travel_vacation,"
Date de l'expérience:
                1 mars 2021
            ","
                Site plutôt pas mal, recherche facile, réservation facile, et choix assez conséquent.
            ",4
8847,"
                        Yelloh Village
                    ",travel_vacation,"
Date de l'expérience:
                15 mars 2021
            ","
                Jamais déçue de yelloh on attend avec impatience les prochaines vacances
            ",5
8848,"
                        Yelloh Village
                    ",travel_vacation,"
Date de l'expérience:
                15 mars 2021
            ","
                Super accueil et toujours bien renseignés Nous sommes ravis de passer encore des vacances dans un camping yellow
            ",5
8849,"
                        Yelloh Village
                    ",travel_vacation,"
Date de l'expérience:
                15 mars 2021
            ","
                Personne à l'écoute de mes recommandations et réactive. En attendant de pouvoir mieux apprécier mon séjour prévu en Août prochain.
            ",5
8850,"
                        Yelloh Village
                    ",travel_vacation,"
Date de l'expérience:
                15 mars 2021
            ",,4
8851,"
                        Yelloh Village
                    ",travel_vacation,"
Date de l'expérience:
                15 mars 2021
            ","
                Nous devions réserver plusieurs emplacements entre amis.Tout s'est passé simplement. merci
            ",5
8852,"
                        Yelloh Village
                    ",travel_vacation,"
Date de l'expérience:
                8 mars 2021
            ","
                Super s’est toujours un plaisir de reserver cher yelloh
            ",5
8853,"
                        Yelloh Village
                    ",travel_vacation,"
Date de l'expérience:
                15 mars 2021
            ","
                Réservation très facile à réaliser, respect des engagements. Les informations sont claires.
            ",5
8854,"
                        Yelloh Village
                    ",travel_vacation,"
Date de l'expérience:
                14 mars 2021
            ","
                camping très classe et surtout très agréable, emplacement, grandeur, avec un grand panel d'équipements : piscines, spa, superette etc. Nous apprécions les logements. Etablissement que nous recommandons....sans modération!!!!
            ",5
8855,"
                        Yelloh Village
                    ",travel_vacation,"
Date de l'expérience:
                14 mars 2021
            ","
                Reactif et site intuitif.Offre diversifiée.
            ",5
8856,"
                        Yelloh Village
                    ",travel_vacation,"
Date de l'expérience:
                14 mars 2021
            ","
                Tout était parfaitDe l'accueil au logement ainsi que le personnel d'entretien/dépannage. Le plage est juste un peu trop loin..
            ",5
8857,"
                        Yelloh Village
                    ",travel_vacation,"
Date de l'expérience:
                13 mars 2021
            ","
                Correspondant à l'écoute des besoins et conseils judicieux donnés comme d'habitude. En confiance
            ",5
8858,"
                        Campings Sandaya
                    ",travel_vacation,"
Date de l'expérience:
                12 mars 2021
            ","
                Bon accueil téléphonique, explications sans équivoque, avons effectué réservation.
            ",5
8859,"
                        Campings Sandaya
                    ",travel_vacation,"
Date de l'expérience:
                15 mars 2021
            ","
                je ne peux pas pour l'instant car je n'ai pas encore fait de séjour chez camping sandaya
            ",4
8860,"
                        Campings Sandaya
                    ",travel_vacation,"
Date de l'expérience:
                15 mars 2021
            ","
                Prise en charge rapide de mon appel par un conseiller.Explications claires et détaillées.Accueil très agréable.
            ",5
8861,"
                        Campings Sandaya
                    ",travel_vacation,"
Date de l'expérience:
                15 mars 2021
            ","
                Nous avons été très satisfaits de notre 1er séjour en juillet 2020. Nous renouvelons l'expérience sur la période d'avril 2021 et espérons passer un bon moment !
            ",5
8862,"
                        Campings Sandaya
                    ",travel_vacation,"
Date de l'expérience:
                15 mars 2021
            ","
                Pour le moment pour les réservations très satisfait
            ",5
8863,"
                        Campings Sandaya
                    ",travel_vacation,"
Date de l'expérience:
                15 mars 2021
            ","
                Conseillère très agréable , très patiente et qui a su répondre à toutes nos interrogations ! Merci Sabrina
            ",5
8864,"
                        Campings Sandaya
                    ",travel_vacation,"
Date de l'expérience:
                15 mars 2021
            ","
                Nous avons passé un excellent séjour l'année dernière avec sandaya... Nous renouvelons l'expérience cette année 😉
            ",5
8865,"
                        Campings Sandaya
                    ",travel_vacation,"
Date de l'expérience:
                15 mars 2021
            ","
                Le site est facile d'utilisation, et le descriptif completpas de prise de tête
            ",5
8866,"
                        Campings Sandaya
                    ",travel_vacation,"
Date de l'expérience:
                15 mars 2021
            ","
                rRéservation faite par téléphone très bon accueil .Emilie à su répondre à nos questions et satisfaire nos demandes .Je recommande.
            ",5
8867,"
                        Campings Sandaya
                    ",travel_vacation,"
Date de l'expérience:
                15 mars 2021
            ","
                il faut bien reflechir et suivre toutes les etaples .
            ",4
8868,"
                        Campings Sandaya
                    ",travel_vacation,"
Date de l'expérience:
                15 mars 2021
            ","
                Réservation sur le site sans soucis, rapide 👍
            ",5
8869,"
                        Campings Sandaya
                    ",travel_vacation,"
Date de l'expérience:
                15 mars 2021
            ",,4
8870,"
                        Campings Sandaya
                    ",travel_vacation,"
Date de l'expérience:
                15 mars 2021
            ","
                Mon séjour est prévu début juillet 2021. Pour le moment, je ne suis pas en mesure d'évaluer mon expérience.
            ",4
8871,"
                        Campings Sandaya
                    ",travel_vacation,"
Date de l'expérience:
                15 mars 2021
            ","
                Bonjour j'ai eu droit à 3 femmes très sympathiques et un très bon accueil par contre pour des raisons personnelles j'ai demandé une toute petite remise ma conseillère a été complètement fermée et j'ai été très déçu de ses réponses je lui ai dit gentiment et j'ai quand meme passer ma commande.
            ",3
8872,"
                        Campings Sandaya
                    ",travel_vacation,"
Date de l'expérience:
                11 mars 2021
            ","
                Un appel, un bon contact très sympa au téléphone, une réservation... un suivi rapide et précis.  En moins de 10 minutes, vacances planifiées, réservées et payées et quelques instants plus tard, toutes les informations importantes vous parviennent par mail. Réserver des vacances n'a jamais été aussi simple ! Top !!!
            ",5
8873,"
                        Campings Sandaya
                    ",travel_vacation,"
Date de l'expérience:
                15 mars 2021
            ","
                La réservation en ligne a été relativement simple à effectuer.
            ",4
8874,"
                        Campings Sandaya
                    ",travel_vacation,"
Date de l'expérience:
                15 mars 2021
            ","
                Camping topSuper animationPersonnel chaleureux, enjoué, accueillant.
            ",5
8875,"
                        Campings Sandaya
                    ",travel_vacation,"
Date de l'expérience:
                14 mars 2021
            ","
                Service parfait.Très rapide et à l écoute.
            ",5
8876,"
                        Campings Sandaya
                    ",travel_vacation,"
Date de l'expérience:
                12 mars 2021
            ","
                J'ai effectué ma réservation à l'aide d'un conseillère, Isadora.Son accueil a été très agréable.Elle a pris le temps de connaître mes attentes concernant le séjour que je souhaitais puis m'a conseillée.Ses réponses à mes questions ont été très claire.Merci Isadora.
            ",5
8877,"
                        Campings Sandaya
                    ",travel_vacation,"
Date de l'expérience:
                12 mars 2021
            ","
                Séjour réservé par téléphone personne très gentille et à l’écoute et qui a su répondre à toutes mes questions c’est parfait merci bcp
            ",5
8878,"
                        Nannybag
                    ",travel_vacation,"
Date de l'expérience:
                15 mars 2021
            ","
                L hôtel est à côté de la gare.C est très pratique
            ",5
8879,"
                        Nannybag
                    ",travel_vacation,"
Date de l'expérience:
                15 mars 2021
            ","
                Simple d'utilisation et extrêmement utile durant cette période compliqué où les consignes de gares sont fermées.
            ",5
8880,"
                        Nannybag
                    ",travel_vacation,"
Date de l'expérience:
                14 mars 2021
            ","
                Première fois et tout s’est parfaitement déroulé ! Les bagages étaient placés dans un endroit verrouillé
            ",5
8881,"
                        Nannybag
                    ",travel_vacation,"
Date de l'expérience:
                13 mars 2021
            ","
                Ce service est parfait, sécurisé et.bien pratique. Le commerce est pres de la gare et les personnes très accueillantes
            ",5
8882,"
                        Nannybag
                    ",travel_vacation,"
Date de l'expérience:
                13 mars 2021
            ","
                Personnel très accueillant. Les horaires étaient conformes à ce qui était indiqué sur le site.
            ",5
8883,"
                        Nannybag
                    ",travel_vacation,"
Date de l'expérience:
                10 mars 2021
            ","
                Tres bon accueil tres bon service.bravo!Marianne Sage
            ",5
8884,"
                        Nannybag
                    ",travel_vacation,"
Date de l'expérience:
                8 mars 2021
            ","
                Pas contente du tout! La boutique où j'aurais du déposer mes bagages était fermé...erreur du site ?
            ",1
8885,"
                        Nannybag
                    ",travel_vacation,"
Date de l'expérience:
                7 mars 2021
            ","
                Très pratique, et sécurisé
            ",5
8886,"
                        Nannybag
                    ",travel_vacation,"
Date de l'expérience:
                8 mars 2021
            ",,5
8887,"
                        Nannybag
                    ",travel_vacation,"
Date de l'expérience:
                6 mars 2021
            ",,5
8888,"
                        Nannybag
                    ",travel_vacation,"
Date de l'expérience:
                6 mars 2021
            ",,5
8889,"
                        Nannybag
                    ",travel_vacation,"
Date de l'expérience:
                6 mars 2021
            ","
                Équipe sympa et pro Compter 6 minutes à pieds de la gare
            ",5
8890,"
                        Nannybag
                    ",travel_vacation,"
Date de l'expérience:
                3 mars 2021
            ","
                Top, bon accueil de l’hôtel qui a gardé ma valise. Pas de problème particulier. Je recommande
            ",5
8891,"
                        Nannybag
                    ",travel_vacation,"
Date de l'expérience:
                3 mars 2021
            ","
                Le commerçant ne travaillait plus avec Nannybag depuis des mois, mais j’ai quand même été envoyés chez eux en réservant la veille. Ma réservation n’a pas été honorée et j’attends toujours une réponse par rapport à ma demande de remboursement.
            ",1
8892,"
                        Nannybag
                    ",travel_vacation,"
Date de l'expérience:
                2 mars 2021
            ","
                Très bon accueil. Prestation un peu chère.
            ",4
8893,"
                        Nannybag
                    ",travel_vacation,"
Date de l'expérience:
                1 mars 2021
            ","
                Super pratique, juste à côté de la gare, personnes agréables et disponibles. Garde de bagages sécurisée. Je recommande!
            ",5
8894,"
                        Nannybag
                    ",travel_vacation,"
Date de l'expérience:
                1 mars 2021
            ","
                Très facile, agréable ! Nous avons réservé Nanny Bag hier pour aujourd'hui, pour 3 bagages.Nous avons trouvé un lieu à 40 mètres de la gare Paris Nord ( hôtel Ibis) Accueil professionnel, service rapide...Je recommande ce service 🙂
            ",5
8895,"
                        Nannybag
                    ",travel_vacation,"
Date de l'expérience:
                28 février 2021
            ","
                Service super pratique qui nous a permis de nous promener sereinement autour de Valence sans trainer notre grosse valise avant de récupérer notre tgv le soir. Je recommande.
            ",5
8896,"
                        Nannybag
                    ",travel_vacation,"
Date de l'expérience:
                28 février 2021
            ","
                Génial en période covid quand on ne sait pas quoi faire de son bagage avant que son train n'arrive 👌
            ",5
8897,"
                        Nannybag
                    ",travel_vacation,"
Date de l'expérience:
                28 février 2021
            ","
                Malgré un changement par rapport à l’adresse choisie au départ, super expérience.Les employées du box où ont été rangés mes sacs étaient très sympathiques et accueillantes. Je recommande vivement !!!
            ",5
8898,"
                        British Legends
                    ",vehicles_transportation,"
Date de l'expérience:
                15 mars 2021
            ","
                Commande passée le  vendredi et réceptionnée conforme le lundi matin. Vraiment top !
            ",5
8899,"
                        British Legends
                    ",vehicles_transportation,"
Date de l'expérience:
                11 mars 2021
            ","
                Produits conformes à la commande, et livraison rapidePour mon prochain entretient de ma Triumph, je n' existerait pas à recommander chez british légends
            ",5
8900,"
                        British Legends
                    ",vehicles_transportation,"
Date de l'expérience:
                11 mars 2021
            ","
                Bonjour,Site très clair. Envois super rapides et bien protégés. Vraiment très bien.
            ",5
8901,"
                        British Legends
                    ",vehicles_transportation,"
Date de l'expérience:
                11 mars 2021
            ","
                J'ai appelé British Legends pour avoir des précisions techniques sur la commande que je souhaitais passer.Très bon contact au téléphone, la personne prend le temps pour bien nous renseigner.La commande a été traitée dans la journée et envoyée dans la foulée. Je l'ai reçu 2 jours ouvrés après avoir passé la commande.Merci British Legends !
            ",5
8902,"
                        British Legends
                    ",vehicles_transportation,"
Date de l'expérience:
                1 mars 2021
            ","
                Produit commandé,  reçu rapidement, correspondant a la commande, facile à monter. Tout va bien
            ",5
8903,"
                        British Legends
                    ",vehicles_transportation,"
Date de l'expérience:
                11 mars 2021
            ","
                Envoi rapide , matériel bien fini et facile à installer. Au top
            ",5
8904,"
                        British Legends
                    ",vehicles_transportation,"
Date de l'expérience:
                10 mars 2021
            ","
                RAS. Conforme sa la commande, livraison rapide.👍
            ",5
8905,"
                        British Legends
                    ",vehicles_transportation,"
Date de l'expérience:
                10 mars 2021
            ",,5
8906,"
                        British Legends
                    ",vehicles_transportation,"
Date de l'expérience:
                10 mars 2021
            ","
                Parfait, pièces de qualité et envoi rapide.
            ",5
8907,"
                        British Legends
                    ",vehicles_transportation,"
Date de l'expérience:
                10 mars 2021
            ","
                Rapide, pièces bien emballées!!Je recommande.
            ",5
8908,"
                        British Legends
                    ",vehicles_transportation,"
Date de l'expérience:
                9 mars 2021
            ","
                Livraison très rapide et conforme à la commande
            ",5
8909,"
                        British Legends
                    ",vehicles_transportation,"
Date de l'expérience:
                9 mars 2021
            ","
                Parfait ! Le phare est Top
            ",4
8910,"
                        British Legends
                    ",vehicles_transportation,"
Date de l'expérience:
                9 mars 2021
            ","
                Conforme à mon attente. Livraison rapide.
            ",5
8911,"
                        British Legends
                    ",vehicles_transportation,"
Date de l'expérience:
                9 mars 2021
            ","
                Allez-y les yeux fermés ! Prix très corrects, expédition rapide, équipe très sympa. Suite à l'achat d'un produit qui ne me convenait pas, ils m'ont proposé de le reprendre avec un avoir au prix d'achat alors que je l'avais acheté il y avait plus de 2 ans ! Chapeau les gars c'est assez rare pour le signaler. Je suis très satisfait de leur service. Bravo. Hervé
            ",5
8912,"
                        British Legends
                    ",vehicles_transportation,"
Date de l'expérience:
                9 mars 2021
            ","
                Article correspond à la description  Livraison très rapide Parfait
            ",5
8913,"
                        British Legends
                    ",vehicles_transportation,"
Date de l'expérience:
                8 mars 2021
            ","
                Très bon achat.livraison rapide.
            ",5
8914,"
                        British Legends
                    ",vehicles_transportation,"
Date de l'expérience:
                8 mars 2021
            ","
                Expédition rapide. Satisfait de ma commande .
            ",5
8915,"
                        British Legends
                    ",vehicles_transportation,"
Date de l'expérience:
                3 mars 2021
            ","
                Bonjour, des prix abordables, une belle qualité de produits et un envoi très rapide. Rien à redire, merci British Légendes.
            ",5
8916,"
                        British Legends
                    ",vehicles_transportation,"
Date de l'expérience:
                3 mars 2021
            ","
                Produit conforme Qualité +++Pose +++Livraison +++Délai +++
            ",5
8917,"
                        British Legends
                    ",vehicles_transportation,"
Date de l'expérience:
                2 mars 2021
            ","
                Parfait, réception  à temps et de bonne qualité
            ",5
8918,"
                        Sturny Jantes
                    ",vehicles_transportation,"
Date de l'expérience:
                13 mars 2021
            ","
                Produit conforme à mes attentes, expédition rapide, site a recommander sans problème
            ",5
8919,"
                        Sturny Jantes
                    ",vehicles_transportation,"
Date de l'expérience:
                12 mars 2021
            ","
                jantes reçues rapidement et surtout en bon étatune équipe plus qu'efficace en matiere de conseils (réponses rapides par mail)site recommandé
            ",5
8920,"
                        Sturny Jantes
                    ",vehicles_transportation,"
Date de l'expérience:
                10 mars 2021
            ","
                Je suis très satisfait de leur service et de la réactivité de l'équipe.
            ",5
8921,"
                        Sturny Jantes
                    ",vehicles_transportation,"
Date de l'expérience:
                6 mars 2021
            ","
                Vraiment sympa les vendeurs, super conseil . Très satisfait .
            ",5
8922,"
                        Sturny Jantes
                    ",vehicles_transportation,"
Date de l'expérience:
                6 mars 2021
            ","
                Je recommande vraiment AUTO SHOP STURNYdemandez Gilles le responsable commercial. J'ai commandé 4 Jantes OZ Ultraleggera pour mon Abarth 124 Spider mais je me suis trompé de déport !Gilles m'a très gentillement fait fabriquer 4 cales et j'ai pu monter mes jantes et en plus gratuitement !!!!!!!Bravo cela est tellement rare de nos jours Un grand merci à vous Stéphane AUTO SHOP STURNYTél : 03 88 92 82 22
            ",5
8923,"
                        Sturny Jantes
                    ",vehicles_transportation,"
Date de l'expérience:
                3 mars 2021
            ","
                Bien reçu conformément à mon attente
            ",5
8924,"
                        Sturny Jantes
                    ",vehicles_transportation,"
Date de l'expérience:
                3 mars 2021
            ","
                Commande reçu rapidement et en excellent état je recommande ce site
            ",5
8925,"
                        Sturny Jantes
                    ",vehicles_transportation,"
Date de l'expérience:
                3 mars 2021
            ","
                Si certains de leurs concurrents vous répondent que les jantes choisies semblent s’adapter à votre véhicule, Sturny valide ce point avec le fournisseur pour vous garantir une parfaite compatibilité.Par conséquent ne pas hésiter à leur faire confiance nous sommes entre de bonnes mains!
            ",5
8926,"
                        Sturny Jantes
                    ",vehicles_transportation,"
Date de l'expérience:
                3 mars 2021
            ","
                Réception sous 5 jours et je suis très content de la qualité des jantes elles sont superbes c'était une première commande pour moi et j'en suis satisfait
            ",5
8927,"
                        Sturny Jantes
                    ",vehicles_transportation,"
Date de l'expérience:
                2 mars 2021
            ","
                J’ai commandé des jantes et des pneus, tout c’est très bien passé. Je recommande le site pour son sérieux, sa compétence et sa disponibilité.
            ",5
8928,"
                        Sturny Jantes
                    ",vehicles_transportation,"
Date de l'expérience:
                23 février 2021
            ","
                Très bon suivi de commande, personnel très compétent et très sérieux. Ils n'hésitent pas à nous contacter pour des questions ou autre. Je recommande à tous.
            ",5
